cliente_id,ranking_oferta,oferta_id,nombre_oferta,precio_mensual,ahorro_pct,gb_incluidos,canal,score_propension_lr,score_ranking_nbo
CLI000719,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7872262305746593,0.7813074091999594
CLI000727,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8196682350530791,0.8163612270825639
CLI000727,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8126828005558714,0.8163612270825639
CLI000727,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8154366703458998,0.8157784792740203
CLI000728,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7571553967451334,0.7005957249411385
CLI000728,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7623337427357676,0.7005957249411385
CLI000728,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7537944755957466,0.7005957249411385
CLI000732,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7740809867561812,0.7747492789928093
CLI000732,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7790037596534487,0.7747492789928093
CLI000732,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7708834289144517,0.7747492789928093
CLI000739,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8187821817093123,0.8094129252772704
CLI000739,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8117703064455466,0.8094129252772704
CLI000739,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8145345298692955,0.8092813363243175
CLI000740,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8150419295668551,0.7890090906029472
CLI000740,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8079192831972407,0.7890090906029472
CLI000740,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8107268742196894,0.7866603052516029
CLI000748,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7843807532217917,0.7961014622724915
CLI000748,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7891402295718506,0.7961014622724915
CLI000748,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7812877848736048,0.7961014622724915
CLI000760,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.805247071005219,0.8094949527160593
CLI000760,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7978407871095033,0.8094949527160593
CLI000760,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8007593635446691,0.8093634070591983
CLI000766,1,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8054745165809405,0.8166064897966555
CLI000766,2,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.809881235036985,0.8155926572769157
CLI000766,3,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8026079839125617,0.8155926572769157
CLI000771,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8035430059318287,0.8175336457781022
CLI000771,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7960883281888773,0.8175336457781022
CLI000771,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.799025831826879,0.8155138841950597
CLI000796,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7768778297981187,0.7959594221642449
CLI000796,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7817568417382009,0.7959594221642449
CLI000796,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7737082850352351,0.7959594221642449
CLI000797,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8283654479913317,0.8205445273983275
CLI000797,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8216436056293221,0.8205445273983275
CLI000797,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8242942193777447,0.8204189189542803
CLI000806,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8081554566163115,0.8168194482475603
CLI000806,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8008324197564995,0.8168194482475603
CLI000806,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8037184314265842,0.8166918149387774
CLI000811,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7542020750425414,0.7163349475484048
CLI000811,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7594233870315741,0.7163349475484048
CLI000811,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7508137322849617,0.7163349475484048
CLI000820,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8150911670003477,0.8175213021824574
CLI000820,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.807969970002824,0.8175213021824574
CLI000820,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8107769936707415,0.817394048573865
CLI000821,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7144584759008058,0.47979217766096216
CLI000821,2,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7086356901563986,0.47719734368832445
CLI000821,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7048650140909996,0.47719734368832445
CLI000822,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8017235335570608,0.8181464706844077
CLI000822,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.7942174958235935,0.8181464706844077
CLI000822,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.7971750837991075,0.8160464239993684
CLI000826,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7857115683042142,0.7550534048121285
CLI000826,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7777673973104106,0.7550534048121285
CLI000826,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7808961885256197,0.7543346521136051
CLI000832,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7834093727794817,0.7735712833017115
CLI000832,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7754042507025615,0.7735712833017115
CLI000832,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7785568397678089,0.7734218751068289
CLI000837,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8361396034475781,0.8142295083557535
CLI000837,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8296596173187273,0.8142295083557535
CLI000837,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8322154292300465,0.8141004811761499
CLI000845,1,OF020,Movistar Total Basico,149.9,20,30,Digital,0.7387231283599321,0.6538577439098021
CLI000845,2,OF021,Movistar Total Plus,189.9,35,60,Digital,0.7441617112624189,0.6538577439098021
CLI000845,3,OF022,Movistar Total Max,229.9,50,9999,Digital,0.735196325276041,0.6538577439098021
CLI000863,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8057545705355601,0.7516390561314894
CLI000863,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7983627536620526,0.7516390561314894
CLI000863,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8012756714160609,0.751479825326866
CLI000886,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8362075428698517,0.8180432383488646
CLI000886,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8297296963386996,0.8180432383488646
CLI000886,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8322846693295763,0.815942267727702
CLI000894,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7861823049642407,0.7704490526292954
CLI000894,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7909126150486098,0.7704490526292954
CLI000894,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7831080333198134,0.7704490526292954
CLI000902,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7796656362532888,0.7450219930168064
CLI000902,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7715624939318176,0.7450219930168064
CLI000902,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7747533438487094,0.7448599598896515
CLI000910,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.767960269455345,0.7122700190754907
CLI000910,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7729772978172195,0.7122700190754907
CLI000910,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7647024146066191,0.7122700190754907
CLI000927,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8334285581510756,0.8113168117497886
CLI000927,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8268635613097732,0.8113168117497886
CLI000927,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8294527017860893,0.8107217677741013
CLI000947,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8150533294993899,0.8203524624940595
CLI000947,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.807931018681608,0.8203524624940595
CLI000947,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8107384783529946,0.8183569704167661
CLI000952,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7866977741651411,0.7531297480180353
CLI000952,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7914197059839717,0.7518716299317731
CLI000952,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.783628874186922,0.7518716299317731
CLI000957,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8070368483866699,0.8046293313857282
CLI000957,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7996816962173774,0.8046293313857282
CLI000957,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8025802717514782,0.8044952373991353
CLI000960,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8009009205122686,0.8039119074957419
CLI000960,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7933717676108087,0.8039119074957419
CLI000960,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7963383937790476,0.8037774411826437
CLI000962,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7850214044958157,0.7718286082108377
CLI000962,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7897705295969247,0.7718286082108377
CLI000962,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7819350711550624,0.7718286082108377
CLI000968,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7885568036135506,0.7984266277498213
CLI000968,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7806886702068352,0.7984266277498213
CLI000968,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7837877664014271,0.7978010636818358
CLI000969,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8020580429193231,0.7939450854293871
CLI000969,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8065235664946372,0.7939450854293871
CLI000969,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7991537186675268,0.7939450854293871
CLI000971,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7806757243525432,0.7681535065023796
CLI000971,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7854946184529543,0.7681535065023796
CLI000971,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7775446817585616,0.7681535065023796
CLI000973,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.7912120186564024,0.7914461961786068
CLI000973,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.7834155523372169,0.7914461961786068
CLI000973,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.7864866535747667,0.7913054007003216
CLI000980,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8050685951185331,0.8107706065928807
CLI000980,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7976572294513156,0.8107706065928807
CLI000980,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8005777935317409,0.8101742430969431
CLI000990,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8253747104671803,0.8143523495402873
CLI000990,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8294260840598227,0.8133289042987587
CLI000990,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8227368912534123,0.8133289042987587
CLI000992,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8140238166826088,0.8098066792245977
CLI000992,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8068712536022968,0.8098066792245977
CLI000992,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8096905549742084,0.8092079927486693
CLI000995,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8108557196564858,0.8100005734019405
CLI000995,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8036107086245567,0.8100005734019405
CLI000995,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8064661909503852,0.8098692948776529
CLI001016,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8161541552163089,0.8234589247169115
CLI001016,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8090643062585412,0.8234589247169115
CLI001016,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8118590582356499,0.8233349169852114
CLI001017,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8035771016712082,0.799769717516243
CLI001017,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8080165585350716,0.799769717516243
CLI001017,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8006895272910324,0.799769717516243
CLI001018,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8091649780871872,0.81010919826547
CLI001018,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8018710290431377,0.81010919826547
CLI001018,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8047456602448047,0.8095112400541296
CLI001024,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.770514134309789,0.7700705885394509
CLI001024,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7754920871450868,0.7700705885394509
CLI001024,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7672812701569008,0.7700705885394509
CLI001031,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8204907997245524,0.8138541706957325
CLI001031,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8135299798295251,0.8138541706957325
CLI001031,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8162742104202061,0.8137249424643495
CLI001033,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8241139401408062,0.8155153825378488
CLI001033,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8172623240403457,0.8155153825378488
CLI001033,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8199637823852662,0.8137780495757052
CLI001044,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8002743117404316,0.8041856630185721
CLI001044,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7927275954104757,0.8041856630185721
CLI001044,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7957010885844618,0.8040513386746391
CLI001049,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8132290154417742,0.8160972803117807
CLI001049,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8060531676209485,0.8160972803117807
CLI001049,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8088815827134491,0.8155138841950597
CLI001056,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7841415121091062,0.808786132063656
CLI001056,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7889048481415489,0.808786132063656
CLI001056,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.781046069911602,0.808786132063656
CLI001060,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7750799837260386,0.7685201382041287
CLI001060,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7668586261754833,0.7685201382041287
CLI001060,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7700956023480195,0.7683683950281576
CLI001072,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.752343150097057,0.7338362234733233
CLI001072,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.757591258099648,0.7338362234733233
CLI001072,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7489377122287464,0.7338362234733233
CLI001078,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7896483819835982,0.7886516934220802
CLI001078,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7818096287192493,0.7886516934220802
CLI001078,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7848972490803046,0.7885095154965472
CLI001085,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7469241263617327,0.7197057992554411
CLI001085,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7522492534235505,0.7197057992554411
CLI001085,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.743469581270735,0.7197057992554411
CLI001089,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8169498958177669,0.8155138841950597
CLI001089,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8211543754837439,0.8144953836594963
CLI001089,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8142134605755768,0.8144953836594963
CLI001090,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7763035346577347,0.7388275417954695
CLI001090,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.781191567703631,0.7388275417954695
CLI001090,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7731282142026654,0.7388275417954695
CLI001094,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7844067241121363,0.8079579362359907
CLI001094,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7764279440842053,0.8079579362359907
CLI001094,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7795702487111176,0.8058573501268381
CLI001099,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.732200461547889,0.6228227078895822
CLI001099,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7377266124399071,0.6228227078895822
CLI001099,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7286179581418977,0.6215411639259797
CLI001101,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8068533253210458,0.7875429134024257
CLI001101,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7994929158042174,0.7875429134024257
CLI001101,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8023935479605926,0.7874001906542438
CLI001103,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7878161589109812,0.8106527764376533
CLI001103,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7925198622935037,0.8106527764376533
CLI001103,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7847589473042305,0.8106527764376533
CLI001106,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7848145864297105,0.7657511765823369
CLI001106,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7768466066189023,0.7657511765823369
CLI001106,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7799846943711649,0.7633241620252662
CLI001115,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7743364900741107,0.7705061342315888
CLI001115,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7792552832167131,0.7705061342315888
CLI001115,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7711414793530122,0.7705061342315888
CLI001124,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8059160943286316,0.8024892541315343
CLI001124,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7985288871780557,0.8024892541315343
CLI001124,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8014400018192065,0.8023540520924539
CLI001144,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8321250999469695,0.8248976296805482
CLI001144,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8255194855409169,0.8248976296805482
CLI001144,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8281245477543039,0.8247744174927715
CLI001170,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8227676733994155,0.81581247365586
CLI001170,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8158753306993495,0.81581247365586
CLI001170,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.818592742001892,0.8156842970464458
CLI001171,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8174211207429711,0.8185240148813899
CLI001171,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8103687788207199,0.8185240148813899
CLI001171,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8131488467008852,0.8183973051951464
CLI001183,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8179915024136012,0.8122052482551902
CLI001183,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8109560969638121,0.8122052482551902
CLI001183,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8137295336873955,0.8120751396177655
CLI001185,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8086763823477481,0.8134765541284932
